timestamp,cpu_utility_pct,memory_in_use_pct,disk_active_time_pct,virtual_memory_pct,process_count,disk_queue_length
2026-04-13T13:05:21.356Z,25.31,91.54,0.00,21.48,382,0.00
2026-04-13T13:05:23.368Z,28.00,91.43,0.00,21.48,382,0.00
2026-04-13T13:05:25.369Z,26.60,91.20,0.00,21.48,382,0.00
2026-04-13T13:05:27.379Z,25.81,91.22,0.00,21.48,382,0.00
2026-04-13T13:05:29.393Z,25.72,90.79,0.00,21.48,382,0.00
2026-04-13T13:05:31.395Z,27.04,90.63,0.00,21.48,382,0.00
2026-04-13T13:05:33.400Z,26.60,90.50,0.00,21.48,382,0.00
2026-04-13T13:05:35.406Z,27.98,90.57,0.00,21.48,382,0.00
2026-04-13T13:05:37.419Z,26.96,90.61,0.00,21.48,382,0.00
2026-04-13T13:05:39.433Z,31.39,90.59,0.00,21.48,383,0.00
2026-04-13T13:05:41.433Z,30.43,90.84,0.00,21.48,383,0.00
2026-04-13T13:05:43.456Z,28.89,90.86,0.00,21.48,383,0.00
2026-04-13T13:05:45.459Z,28.53,90.84,0.00,21.48,383,0.00
2026-04-13T13:05:47.469Z,28.87,90.61,0.00,21.48,382,0.00
2026-04-13T13:05:49.476Z,26.76,90.31,0.00,21.48,382,0.00
2026-04-13T13:05:51.481Z,28.59,90.27,0.00,21.48,383,0.00
2026-04-13T13:05:53.491Z,35.15,90.38,0.00,21.48,383,0.00
2026-04-13T13:05:55.502Z,38.26,90.57,0.00,21.48,383,0.00
2026-04-13T13:05:57.515Z,35.28,90.51,0.00,21.48,381,0.00
2026-04-13T13:05:59.520Z,28.46,90.54,0.00,21.48,381,0.00
2026-04-13T13:06:01.523Z,31.28,90.42,0.00,21.48,381,0.00
2026-04-13T13:06:03.524Z,30.51,90.52,0.00,21.48,382,0.00
2026-04-13T13:06:05.530Z,27.57,90.55,0.00,21.48,382,0.00
2026-04-13T13:06:07.541Z,18.44,90.64,0.00,21.48,382,0.00
2026-04-13T13:06:09.546Z,19.88,90.54,0.00,21.48,382,0.00
2026-04-13T13:06:11.546Z,30.42,90.71,0.00,21.48,382,0.00
2026-04-13T13:06:13.553Z,20.75,90.39,0.00,21.48,382,0.00
2026-04-13T13:06:15.567Z,23.16,90.48,0.00,21.48,382,0.00
2026-04-13T13:06:17.566Z,21.46,90.46,0.00,21.48,382,0.00
2026-04-13T13:06:19.574Z,21.08,90.46,0.00,21.48,382,0.00
2026-04-13T13:06:21.574Z,16.36,90.39,0.00,21.48,381,0.00
2026-04-13T13:06:23.588Z,19.40,90.40,0.00,21.48,381,0.00
2026-04-13T13:06:25.592Z,19.28,90.44,0.00,21.48,382,0.00
2026-04-13T13:06:27.608Z,18.92,90.55,0.00,21.48,383,0.00
2026-04-13T13:06:29.611Z,15.83,90.64,0.00,21.48,383,0.00
2026-04-13T13:06:31.621Z,26.13,90.66,0.00,21.48,382,0.00
2026-04-13T13:06:33.626Z,32.65,90.67,0.00,21.48,382,0.00
2026-04-13T13:06:35.632Z,29.51,90.46,0.00,21.48,382,0.00
2026-04-13T13:06:37.633Z,28.74,90.50,0.00,21.48,382,0.00
2026-04-13T13:06:39.642Z,28.83,90.39,0.00,21.48,383,0.00
2026-04-13T13:06:41.642Z,42.24,90.63,0.00,21.48,384,0.00
2026-04-13T13:06:43.649Z,40.64,90.79,0.00,21.48,384,0.00
2026-04-13T13:06:45.660Z,38.62,90.70,0.00,21.48,384,0.00
2026-04-13T13:06:47.662Z,38.20,90.71,0.00,21.48,384,0.00
2026-04-13T13:06:49.676Z,32.75,90.67,0.00,21.48,384,0.00
2026-04-13T13:06:51.691Z,28.30,90.77,0.00,21.47,384,0.00
2026-04-13T13:06:53.691Z,26.50,90.59,0.00,21.47,384,0.00
2026-04-13T13:06:55.701Z,27.06,90.61,0.00,21.47,384,0.00
2026-04-13T13:06:57.706Z,28.75,90.49,0.00,21.47,384,0.00
2026-04-13T13:06:59.716Z,26.49,90.49,0.00,21.47,384,0.00
2026-04-13T13:07:01.717Z,34.60,90.65,0.00,21.47,385,0.00
2026-04-13T13:07:03.722Z,31.14,90.60,0.00,21.47,385,0.00
2026-04-13T13:07:05.730Z,30.53,90.85,0.00,21.47,385,0.00
2026-04-13T13:07:07.737Z,38.10,91.40,0.00,21.47,385,0.00
2026-04-13T13:07:09.750Z,35.47,91.42,0.00,21.47,386,0.00
2026-04-13T13:07:11.762Z,49.58,91.12,0.00,21.47,389,0.00
2026-04-13T13:07:13.766Z,60.19,91.23,0.00,21.47,386,0.00
2026-04-13T13:07:15.772Z,42.83,90.89,0.00,21.47,386,0.00
2026-04-13T13:07:17.783Z,46.18,90.77,0.00,21.47,385,0.00
2026-04-13T13:07:19.791Z,44.44,90.60,0.00,21.47,385,0.00
2026-04-13T13:07:21.803Z,43.65,90.49,0.00,21.47,385,0.00
2026-04-13T13:07:23.813Z,44.14,90.56,0.00,21.47,385,0.00
2026-04-13T13:07:25.826Z,39.79,90.59,0.00,21.47,385,0.00
